0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	10	10	10	10	10	10	10	10	10	
0	11	11	11	11	11	11	11	11	11	
0	10	10	10	10	10	10	10	10	10	
